date,log_return,realized_var_proxy,parkinson_var_proxy,ewma_forecast_variance,ewma_forecast_volatility,garch_forecast_variance,garch_forecast_volatility,egarch_forecast_variance,egarch_forecast_volatility,gjr_garch_forecast_variance,gjr_garch_forecast_volatility
2023-03-24,-0.0270549195502464,0.0007319686718703,0.0004141265474815,0.00027693710631714654,0.016641427412248822,0.0003896230407895596,0.019738871314985557,0.0004319793425493511,0.02078411274385681,0.00043377822044312426,0.02082734309611104
2023-03-27,0.0019571096457971,3.83027816567205e-06,5.7736601529736894e-05,0.0003042390002503361,0.017442448229831042,0.00041051221645869887,0.02026110106728405,0.0004820362734017271,0.021955324488645737,0.0004669712269288744,0.021609517045248244
2023-03-28,0.0019530411647344,3.8143697911474448e-06,1.922598706692015e-05,0.0002862144769252562,0.01691787448012475,0.00039697618929117995,0.019924261323601936,0.000454993219921717,0.02133057007962321,0.0004515215071839216,0.021249035441259955
2023-03-29,0.0106744371789685,0.0001139436090877,0.0002757734490619,0.00026927047049720966,0.016409462833901958,0.0003844208087971892,0.019606652156785698,0.00043007508498915783,0.020738251734154396,0.0004371087641284623,0.020907146245445894
2023-03-31,0.0086498924641548,7.482063964144284e-05,6.436680080578137e-05,0.0002599508588126418,0.016122991621055995,0.0003777533685359665,0.019435878383442476,0.00041528754762578003,0.020378605144262943,0.00042570520055265745,0.02063262466465809
2023-04-03,-0.0038351714812276,1.470854029042189e-05,6.941003899599091e-05,0.0002488430456623698,0.015774759765599278,0.0003698010216850631,0.01923021117109906,0.0003996102323525907,0.019990253433926013,0.0004143420105967473,0.020355392666238283
2023-04-05,0.0071788131045771,5.153535759044822e-05,0.0001078403344043,0.00023479497534005286,0.015323021090504733,0.00035970824804289713,0.01896597606354329,0.00038670975649413106,0.019664937235957074,0.00040328883200476653,0.02008205248486236
2023-04-06,-0.0047801178787982,2.284952693520634e-05,2.667644456509927e-05,0.00022379939827507655,0.014959926412756066,0.00035201171859269956,0.018761975338239298,0.00037166040381977574,0.01927849589101224,0.0003929989916021435,0.019824202168111166
2023-04-10,0.0057333256324562,3.287102280778019e-05,5.0995609880739154e-05,0.00021174240599468433,0.01455137127540509,0.0003435766343713932,0.018535820304788057,0.0003628851313650634,0.019049544124861973,0.00038389576246860153,0.019593258087122763
2023-04-11,0.024471859459506,0.0005988719054058,0.0002406206733169,0.00020101012300347001,0.014177803885068731,0.0003362060522350556,0.018335922453889677,0.00034820259135939357,0.018660187334520347,0.0003745619528990495,0.01935360309862351
2023-04-12,0.0004647524453699,2.1599483547734958e-07,6.54088729678011e-05,0.00022488182994761063,0.01499606048092667,0.0003549522058575222,0.018840175313874396,0.000350839712021161,0.018730715737022997,0.0003763470852248653,0.01939966714211523
2023-04-13,-0.0009297990714153,8.645263132048669e-07,0.000159419370894,0.0002114018798408826,0.014539665740342265,0.0003452809347715754,0.018581736591922065,0.00033251727246429153,0.018235056140969007,0.00036691473779112364,0.01915501860586733
2023-04-17,-0.0032610043115034,1.0634149119644296e-05,7.495071509620139e-05,0.00019876963862922191,0.014098568673068267,0.00033634014613207136,0.01833957867924101,0.00031725631538824425,0.017811690413552676,0.0003581665639016193,0.0189252890044411
2023-04-18,0.0041908033829187,1.756283299428365e-05,3.449024173635501e-05,0.00018748150925864722,0.013692388734572476,0.0003284891390135683,0.018124269337371046,0.00030826167623245886,0.017557382385551067,0.000350626169930556,0.018725014550877016
2023-04-19,0.004636071504932,2.149315899884271e-05,0.0002129114772642,0.00017728638868278536,0.013314893491229487,0.00032152049789888873,0.017930992663511097,0.00029600174904102777,0.01720470136448255,0.0003432422554449825,0.018526798305292323
2023-04-20,-0.0009254187185437,8.563998046311646e-07,5.22106542406027e-05,0.00016793879490174877,0.0129591201438118,0.0003152347298600239,0.017754850882505994,0.00028490458822375795,0.016879116926656973,0.00033642694489217353,0.018341944959359504
