date,close,log_return,realized_var_proxy,asset,category,sector
2018-06-27,450.2720947265625,-0.008479375007512396,7.189980051802585e-05,nestleind,defensive,FMCG
2018-06-27,10671.400390625,-0.009118299083682797,8.314337817949053e-05,nifty50,index,Broad Market
2018-06-27,532.916259765625,0.006870639232010474,4.720568345644147e-05,sunpharma,defensive,Pharma
2018-06-27,42.76054763793945,-0.011531182484514955,0.0001329681694911845,tatasteel,high_beta,Metals
2018-06-28,69.05142211914062,-0.051247628409049645,0.0026263194175520322,adanient,high_beta,Conglomerate / Infra
2018-06-28,26324.29296875,-0.0037461911553596725,1.4033948172495037e-05,banknifty,index,Banking
2018-06-28,172.08926391601562,-0.03554758619269214,0.0012636308841268767,dlf,high_beta,Realty
2018-06-28,1408.0316162109375,-0.004078421391269385,1.663352104476371e-05,hindunilvr,defensive,FMCG
2018-06-28,440.0569763183594,-0.022947844820510505,0.0005266035819062308,nestleind,defensive,FMCG
2018-06-28,10589.099609375,-0.007742169031781291,5.994118131667326e-05,nifty50,index,Broad Market
2018-06-28,524.0479736328125,-0.016781067823964258,0.00028160423731248853,sunpharma,defensive,Pharma
2018-06-28,43.173831939697266,0.009618676254355885,9.251893288610976e-05,tatasteel,high_beta,Metals
2018-06-29,71.45100402832031,0.03416048131670479,0.0011669384837889368,adanient,high_beta,Conglomerate / Infra
2018-06-29,26363.892578125,0.0015031687434405242,2.2595162712565646e-06,banknifty,index,Banking
2018-06-29,175.48179626464844,0.019521994090598,0.00038110825327334317,dlf,high_beta,Realty
2018-06-29,1441.7662353515625,0.02367620213558369,0.0005605625475650177,hindunilvr,defensive,FMCG
2018-06-29,441.75006103515625,0.003840039204909544,1.4745901095242324e-05,nestleind,defensive,FMCG
2018-06-29,10714.2998046875,0.011754146307527904,0.00013815995541877188,nifty50,index,Broad Market
2018-06-29,520.9996337890625,-0.005833894011673454,3.4034319339439386e-05,sunpharma,defensive,Pharma
2018-06-29,44.693119049072266,0.03458498393021665,0.0011961211134533442,tatasteel,high_beta,Metals
2018-07-02,66.33609008789062,-0.07427786215121984,0.0055172008057556175,adanient,high_beta,Conglomerate / Infra
2018-07-02,26229.99609375,-0.005091723659746237,2.5925649827219615e-05,banknifty,index,Banking
2018-07-02,171.20626831054688,-0.024666235537512095,0.0006084231755920246,dlf,high_beta,Realty
2018-07-02,1443.786865234375,0.001400515008842668,1.9614422899935785e-06,hindunilvr,defensive,FMCG
2018-07-02,439.7259521484375,-0.004592552523438475,2.10915386805411e-05,nestleind,defensive,FMCG
2018-07-02,10657.2998046875,-0.005334194556937323,2.8453631571259765e-05,nifty50,index,Broad Market
2018-07-02,520.2144165039062,-0.0015082728355269544,2.2748869463885195e-06,sunpharma,defensive,Pharma
2018-07-02,44.12240219116211,-0.012851913842110858,0.00016517168940504069,tatasteel,high_beta,Metals
2018-07-03,67.09385681152344,0.01135839274529812,0.00012901308575644096,adanient,high_beta,Conglomerate / Infra
2018-07-03,26203.794921875,-0.0009994003312865135,9.98801022175593e-07,banknifty,index,Banking
2018-07-03,172.6934051513672,0.0086487206905643,7.480036958339503e-05,dlf,high_beta,Realty
2018-07-03,1443.830810546875,3.0437071272930202e-05,9.264153076734329e-10,hindunilvr,defensive,FMCG
2018-07-03,440.60406494140625,0.001994963404981754,3.979878987216394e-06,nestleind,defensive,FMCG
2018-07-03,10699.900390625,0.003989347109783859,1.591489036234083e-05,nifty50,index,Broad Market
2018-07-03,529.8677978515625,0.018386471397890625,0.00033806233046545,sunpharma,defensive,Pharma
2018-07-03,44.555355072021484,0.009764710664141658,9.534957435440182e-05,tatasteel,high_beta,Metals
2018-07-04,68.00948333740234,0.013554669244445724,0.00018372905832632282,adanient,high_beta,Conglomerate / Infra
2018-07-04,26433.642578125,0.00873329432610664,7.627042978640644e-05,banknifty,index,Banking
2018-07-04,172.2286834716797,-0.0026946488857419386,7.2611326174302714e-06,dlf,high_beta,Realty
2018-07-04,1472.3824462890625,0.019581934221212287,0.00038345214784388487,hindunilvr,defensive,FMCG
2018-07-04,444.1186828613281,0.007945170206597754,6.31257296118086e-05,nestleind,defensive,FMCG
2018-07-04,10769.900390625,0.0065208102070441875,4.252096575629166e-05,nifty50,index,Broad Market
2018-07-04,535.1331787109375,0.00988811067209981,9.777473266369416e-05,sunpharma,defensive,Pharma
2018-07-04,44.956825256347656,0.008970240136741518,8.046520811080849e-05,tatasteel,high_beta,Metals
2018-07-05,66.87284088134766,-0.016854237487919345,0.0002840653212991858,adanient,high_beta,Conglomerate / Infra
2018-07-05,26502.9921875,0.0026201004032602396,6.86492612316447e-06,banknifty,index,Banking
2018-07-05,168.41790771484375,-0.022374712301743403,0.0005006277505857876,dlf,high_beta,Realty
2018-07-05,1482.9246826171875,0.007134474073612779,5.090072030705292e-05,hindunilvr,defensive,FMCG
2018-07-05,448.3672180175781,0.009520749278553451,9.064466682507607e-05,nestleind,defensive,FMCG
2018-07-05,10749.75,-0.0018727438548922296,3.5071695460366083e-06,nifty50,index,Broad Market
2018-07-05,523.7247924804688,-0.02154930692497021,0.000464372628946569,sunpharma,defensive,Pharma
2018-07-05,44.331871032714844,-0.013998735681352048,0.000195964600676359,tatasteel,high_beta,Metals
2018-07-06,70.06178283691406,0.0465845459237963,0.0021701199189262865,adanient,high_beta,Conglomerate / Infra
2018-07-06,26493.541015625,-0.0003566713293856619,1.2721443720573532e-07,banknifty,index,Banking
2018-07-06,173.48345947265625,0.029633823886826643,0.0008781635181554574,dlf,high_beta,Realty
2018-07-06,1474.40283203125,-0.005763226515378702,3.321477986756414e-05,hindunilvr,defensive,FMCG
2018-07-06,447.7367858886719,-0.0014070514810079963,1.979793870206796e-06,nestleind,defensive,FMCG
2018-07-06,10772.650390625,0.002128052526818883,4.528607556900232e-06,nifty50,index,Broad Market
2018-07-06,515.5496215820312,-0.015732783207138123,0.0002475204674428073,sunpharma,defensive,Pharma
2018-07-06,44.347896575927734,0.00036142501992260964,1.3062804502605878e-07,tatasteel,high_beta,Metals
2018-07-09,70.50381469726562,0.006289352803070536,3.955595868149121e-05,adanient,high_beta,Conglomerate / Infra
2018-07-09,26752.990234375,0.009745283532738097,9.497055113345633e-05,banknifty,index,Banking
2018-07-09,174.08761596679688,0.0034764521291006426,1.208571940592839e-05,dlf,high_beta,Realty
2018-07-09,1486.3507080078125,0.008070878356507365,6.513907744553904e-05,hindunilvr,defensive,FMCG
2018-07-09,445.7734680175781,-0.004394624509927929,1.9312724583259286e-05,nestleind,defensive,FMCG
2018-07-09,10852.900390625,0.007421810355794803,5.5083268957382984e-05,nifty50,index,Broad Market
2018-07-09,525.4337768554688,0.018990605115971452,0.0003606430826707611,sunpharma,defensive,Pharma
2018-07-09,44.51615905761719,0.0037869683434836173,1.4341129234547053e-05,tatasteel,high_beta,Metals
2018-07-10,72.0509033203125,0.021706042240409163,0.0004711522697424268,adanient,high_beta,Conglomerate / Infra
2018-07-10,26894.23828125,0.005265821820458665,2.7728879444818608e-05,banknifty,index,Banking
2018-07-10,180.64028930664062,0.03694898944488383,0.001365227820998137,dlf,high_beta,Realty
2018-07-10,1482.0457763671875,-0.002900511896836957,8.412969263692721e-06,hindunilvr,defensive,FMCG
2018-07-10,450.53778076171875,0.0106310338556744,0.00011301888084049528,nestleind,defensive,FMCG
2018-07-10,10947.25,0.008655921796766377,7.492498215173527e-05,nifty50,index,Broad Market
2018-07-10,520.9535522460938,-0.008563276451337597,7.332970358203304e-05,sunpharma,defensive,Pharma
2018-07-10,45.56174850463867,0.023216267758920866,0.0005389950886539084,tatasteel,high_beta,Metals
2018-07-11,78.36563110351562,0.08401259268274851,0.007058115729277408,adanient,high_beta,Conglomerate / Infra
2018-07-11,26815.88671875,-0.0029175734772131524,8.512234994937645e-06,banknifty,index,Banking
2018-07-11,178.5025634765625,-0.011904739634924008,0.00014172282577533063,dlf,high_beta,Realty
2018-07-11,1509.41162109375,0.01829650535300091,0.000334762108132391,hindunilvr,defensive,FMCG
2018-07-11,458.8863830566406,0.018360710354594478,0.0003371156847253129,nestleind,defensive,FMCG
2018-07-11,10948.2998046875,9.589206004582807e-05,9.195287179832698e-09,nifty50,index,Broad Market
2018-07-11,517.9974975585938,-0.005690475340188927,3.2381509597298286e-05,sunpharma,defensive,Pharma
2018-07-11,44.52416229248047,-0.02303650122700627,0.0005306803887818614,tatasteel,high_beta,Metals
2018-07-12,78.4919204711914,0.0016102430988594162,2.592882837424376e-06,adanient,high_beta,Conglomerate / Infra
2018-07-12,27026.236328125,0.00781361015011619,6.105250357799876e-05,banknifty,index,Banking
2018-07-12,176.08592224121094,-0.013630891867511343,0.00018580121310378687,dlf,high_beta,Realty
2018-07-12,1530.67138671875,0.013986534015288252,0.0001956231337608153,hindunilvr,defensive,FMCG
2018-07-12,451.6094055175781,-0.015984988795666556,0.0002555198667975853,nestleind,defensive,FMCG
2018-07-12,11023.2001953125,0.006817985187144955,4.6484922012128034e-05,nifty50,index,Broad Market
2018-07-12,521.4154663085938,0.006576752818727443,4.3253677638639375e-05,sunpharma,defensive,Pharma
2018-07-12,44.484107971191406,-0.0009000135352401915,8.100243636155475e-07,tatasteel,high_beta,Metals
2018-07-13,83.13323974609375,0.05744892327105714,0.0033003787850038107,adanient,high_beta,Conglomerate / Infra
2018-07-13,26935.63671875,-0.0033579151126444276,1.1275593903725838e-05,banknifty,index,Banking
2018-07-13,174.45938110351562,-0.00928012896142058,8.612079354059702e-05,dlf,high_beta,Realty
2018-07-13,1530.93505859375,0.00017224413415745557,2.9668041751651553e-08,hindunilvr,defensive,FMCG
2018-07-13,456.69549560546875,0.0111991980676811,0.0001254220373591521,nestleind,defensive,FMCG
2018-07-13,11018.900390625,-0.00039014473464332456,1.5221291396991013e-07,nifty50,index,Broad Market
2018-07-13,517.0736083984375,-0.008361923712197322,6.992176816860785e-05,sunpharma,defensive,Pharma
2018-07-13,44.75652313232422,0.006105201272533318,3.7273482578142445e-05,tatasteel,high_beta,Metals
2018-07-16,84.3646011352539,0.014703276964386615,0.0002161863534914621,adanient,high_beta,Conglomerate / Infra
2018-07-16,26679.490234375,-0.009555080730652386,9.129956776928454e-05,banknifty,index,Banking
2018-07-16,165.49012756347656,-0.052780400647452264,0.0027857706925055793,dlf,high_beta,Realty
2018-07-16,1538.4901123046875,0.00492279078174664,2.42338690808497e-05,hindunilvr,defensive,FMCG
2018-07-16,459.3388977050781,0.005771419624405238,3.3309284480969905e-05,nestleind,defensive,FMCG
2018-07-16,10936.849609375,-0.007474230051277428,5.586411485941858e-05,nifty50,index,Broad Market
2018-07-16,493.2408142089844,-0.047187718649492595,0.002226680791343671,sunpharma,defensive,Pharma
2018-07-16,41.60369873046875,-0.07304812731287655,0.005336028903918221,tatasteel,high_beta,Metals
2018-07-17,87.33251953125,0.034575000912197916,0.0011954306880784867,adanient,high_beta,Conglomerate / Infra
2018-07-17,27007.78515625,0.012230049355684475,0.00014957410724247825,banknifty,index,Banking
2018-07-17,167.25608825683594,0.010614559625920788,0.00011266887605222767,dlf,high_beta,Realty
2018-07-17,1477.389892578125,-0.040524544186633156,0.001642238681534383,hindunilvr,defensive,FMCG
2018-07-17,473.34552001953125,0.03003733126691627,0.0009022412696384658,nestleind,defensive,FMCG
2018-07-17,11008.0498046875,0.006489019959189796,4.210738003076354e-05,nifty50,index,Broad Market
2018-07-17,506.8200378417969,0.02715846389573292,0.0007375821611758285,sunpharma,defensive,Pharma
2018-07-17,42.65330505371094,0.024915688297234045,0.0006207915233249255,tatasteel,high_beta,Metals
2018-07-18,89.79524993896484,0.02780918120138679,0.0007733505590915645,adanient,high_beta,Conglomerate / Infra
2018-07-18,26880.587890625,-0.004720777216191265,2.2285737524910553e-05,banknifty,index,Banking
2018-07-18,158.65859985351562,-0.05277137746785011,0.0027848182798543178,dlf,high_beta,Realty
2018-07-18,1444.050537109375,-0.022824906874991117,0.0005209763738520168,hindunilvr,defensive,FMCG
2018-07-18,468.02288818359375,-0.011308407018927885,0.00012788006930573745,nestleind,defensive,FMCG
2018-07-18,10980.4501953125,-0.0025103689537061304,6.301952283731612e-06,nifty50,index,Broad Market
2018-07-18,507.974853515625,0.002275959767156725,5.179992861716094e-06,sunpharma,defensive,Pharma
2018-07-18,40.401859283447266,-0.05422895762650968,0.0029407798452577823,tatasteel,high_beta,Metals
2018-07-19,95.38377380371094,0.06037640016651929,0.0036453096970676703,adanient,high_beta,Conglomerate / Infra
2018-07-19,26789.33984375,-0.0034003449845028434,1.1562346013633643e-05,banknifty,index,Banking
2018-07-19,157.86859130859375,-0.004991736617863649,2.4917434462120823e-05,dlf,high_beta,Realty
2018-07-19,1447.30126953125,0.0022485909767842515,5.056161380875554e-06,hindunilvr,defensive,FMCG
2018-07-19,463.32861328125,-0.010080650855000825,0.00010161952166042887,nestleind,defensive,FMCG
2018-07-19,10957.099609375,-0.00212882431847883,4.531892978946856e-06,nifty50,index,Broad Market
2018-07-19,503.4021301269531,-0.009042631227669025,8.176917951961502e-05,sunpharma,defensive,Pharma
2018-07-19,39.95316696166992,-0.011167863572137896,0.00012472117676588462,tatasteel,high_beta,Metals
2018-07-20,102.89830780029297,0.07583271954229477,0.005750601353180335,adanient,high_beta,Conglomerate / Infra
2018-07-20,26872.88671875,0.0031138082728333428,9.695801959965366e-06,banknifty,index,Banking
2018-07-20,158.3797607421875,0.003232711730767167,1.0450425134239653e-05,dlf,high_beta,Realty
2018-07-20,1454.680419921875,0.005085604999909698,2.586337821510652e-05,hindunilvr,defensive,FMCG
2018-07-20,465.98077392578125,0.005707825362558933,3.2579270369471014e-05,nestleind,defensive,FMCG
2018-07-20,11010.2001953125,0.004834521296150269,2.3372596162930477e-05,nifty50,index,Broad Market
2018-07-20,517.3969116210938,0.027420986526626664,0.000751910502093441,sunpharma,defensive,Pharma
2018-07-20,40.31772232055664,0.009083189898430337,8.250433873094692e-05,tatasteel,high_beta,Metals
2018-07-23,108.10794830322266,0.04938905164621387,0.002439278422512381,adanient,high_beta,Conglomerate / Infra
2018-07-23,27007.8359375,0.005009194170981959,2.509202624259964e-05,banknifty,index,Banking
2018-07-23,165.11834716796875,0.04166677423479062,0.0017361200751330116,dlf,high_beta,Realty
2018-07-23,1484.3740234375,0.020206916512820826,0.000408319474956111,hindunilvr,defensive,FMCG
2018-07-23,468.01617431640625,0.004358480221060234,1.8996349837373265e-05,nestleind,defensive,FMCG
2018-07-23,11084.75,0.0067481562013002455,4.553761211714696e-05,nifty50,index,Broad Market
2018-07-23,518.9212036132812,0.002941747459650858,8.653878116362276e-06,sunpharma,defensive,Pharma
2018-07-23,41.4154052734375,0.026861787568352655,0.0007215556313673053,tatasteel,high_beta,Metals
2018-07-24,117.48530578613281,0.08318301936310206,0.006919414710362212,adanient,high_beta,Conglomerate / Infra
2018-07-24,26974.0859375,-0.0012504187781837862,1.5635471208346326e-06,banknifty,index,Banking
2018-07-24,175.76063537597656,0.06246057073098112,0.0039013228960398955,dlf,high_beta,Realty
2018-07-24,1465.2664794921875,-0.0129560271538948,0.00016785863961245938,hindunilvr,defensive,FMCG
2018-07-24,463.38482666015625,-0.009944987867586795,9.890278368644854e-05,nestleind,defensive,FMCG
2018-07-24,11134.2998046875,0.004460126536742217,1.989272872375212e-05,nifty50,index,Broad Market
2018-07-24,519.7988891601562,0.0016899369943107262,2.8558870447399714e-06,sunpharma,defensive,Pharma
2018-07-24,42.25669479370117,0.020109878235619664,0.00040440720265144946,tatasteel,high_beta,Metals
2018-07-25,126.16801452636719,0.07130119869574252,0.005083860935449754,adanient,high_beta,Conglomerate / Infra
2018-07-25,27030.986328125,0.002107224721416994,4.440396026550928e-06,banknifty,index,Banking
2018-07-25,170.55567932128906,-0.030061234743073765,0.0009036778342781852,dlf,high_beta,Realty
2018-07-25,1452.1326904296875,-0.009003826371285424,8.106888932425484e-05,hindunilvr,defensive,FMCG
2018-07-25,460.8204040527344,-0.0055494799283035716,3.079672747464421e-05,nestleind,defensive,FMCG
2018-07-25,11132.0,-0.00020657268750096133,4.267227522136982e-08,nifty50,index,Broad Market
2018-07-25,515.5958251953125,-0.008118811103932975,6.591509374134537e-05,sunpharma,defensive,Pharma
2018-07-25,42.94574737548828,0.01617483224592299,0.00026162519818375015,tatasteel,high_beta,Metals
2018-07-26,124.8735122680664,-0.010313144191854834,0.00010636094312198909,adanient,high_beta,Conglomerate / Infra
2018-07-26,27406.08203125,0.013781110956009587,0.00018991901918184747,banknifty,index,Banking
2018-07-26,176.7830352783203,0.035861382944394914,0.0012860387866845385,dlf,high_beta,Realty
2018-07-26,1467.0675048828125,0.010232216879796495,0.00010469826227519232,hindunilvr,defensive,FMCG
2018-07-26,464.8865966796875,0.008785109706358166,7.717815255274845e-05,nestleind,defensive,FMCG
2018-07-26,11167.2998046875,0.0031660038191820943,1.0023580183075608e-05,nifty50,index,Broad Market
2018-07-26,513.0555419921875,-0.004939065748037176,2.439437046343403e-05,sunpharma,defensive,Pharma
2018-07-26,42.853614807128906,-0.0021476291065026594,4.6123107790974114e-06,tatasteel,high_beta,Metals
2018-07-27,124.08452606201172,-0.006338327958927415,4.017440131492098e-05,adanient,high_beta,Conglomerate / Infra
2018-07-27,27634.080078125,0.008284835736523555,6.86385031811778e-05,banknifty,index,Banking
2018-07-27,177.06185913085938,0.0015759668411410575,2.4836714843761232e-06,dlf,high_beta,Realty
2018-07-27,1457.44775390625,-0.006578721477019225,4.3279576272194016e-05,hindunilvr,defensive,FMCG
2018-07-27,463.0965576171875,-0.003857917623581221,1.4883528390338577e-05,nestleind,defensive,FMCG
2018-07-27,11278.349609375,0.00989507665693427,9.791254204660548e-05,nifty50,index,Broad Market
2018-07-27,514.5794067382812,0.0029657727482791593,8.795807994435317e-06,sunpharma,defensive,Pharma
2018-07-27,44.083492279052734,0.028295386592451687,0.0008006289024162947,tatasteel,high_beta,Metals
2018-07-30,122.59602355957031,-0.012068406454727216,0.00014564643435650154,adanient,high_beta,Conglomerate / Infra
2018-07-30,27842.275390625,0.007505766669665511,5.63365332994617e-05,banknifty,index,Banking
2018-07-30,175.5747528076172,-0.008434263990477156,7.113680906105963e-05,dlf,high_beta,Realty
2018-07-30,1483.5396728515625,0.017744110905470466,0.00031485347182563594,hindunilvr,defensive,FMCG
2018-07-30,455.8130798339844,-0.01585276728001361,0.0002513102304342701,nestleind,defensive,FMCG
2018-07-30,11319.5498046875,0.0036463779405013436,1.329607208497482e-05,nifty50,index,Broad Market
2018-07-30,519.7988891601562,0.01009210410369098,0.00010185056523973633,sunpharma,defensive,Pharma
2018-07-30,44.307838439941406,0.005076213714819216,2.5767945678518708e-05,tatasteel,high_beta,Metals
2018-07-31,123.79950714111328,0.00976879043816223,9.54292666247298e-05,adanient,high_beta,Conglomerate / Infra
2018-07-31,27763.828125,-0.002821536223864667,7.961066662580486e-06,banknifty,index,Banking
2018-07-31,182.45272827148438,0.03842622215814753,0.0014765745493473083,dlf,high_beta,Realty
2018-07-31,1521.271484375,0.02511558493394697,0.0006307926065743042,hindunilvr,defensive,FMCG
2018-07-31,474.1853332519531,0.03951543086449419,0.00156146927640662,nestleind,defensive,FMCG
2018-07-31,11356.5,0.003258965149071806,1.0620853842864619e-05,nifty50,index,Broad Market
2018-07-31,525.1565551757812,0.010254433320867944,0.00010515340273212677,sunpharma,defensive,Pharma
2018-07-31,45.113075256347656,0.018010520130416652,0.0003243788353681434,tatasteel,high_beta,Metals
2018-08-01,122.40599822998047,-0.011320005128605736,0.00012814251611166017,adanient,high_beta,Conglomerate / Infra
2018-08-01,27596.279296875,-0.006053071336213982,3.6639672601295324e-05,banknifty,index,Banking
2018-08-01,179.71084594726562,-0.015141968476450633,0.0002292792093418247,dlf,high_beta,Realty
2018-08-01,1523.599609375,0.0015292111764399058,2.3384868221487208e-06,hindunilvr,defensive,FMCG
2018-08-01,487.98492431640625,0.028686268884750506,0.000822902022528205,nestleind,defensive,FMCG
2018-08-01,11346.2001953125,-0.0009073639087465626,8.233092628958404e-07,nifty50,index,Broad Market
2018-08-01,530.8378295898438,0.01076015045372346,0.00011578083778676517,sunpharma,defensive,Pharma
2018-08-01,44.53218078613281,-0.012960029934391415,0.00016796237590032155,tatasteel,high_beta,Metals
2018-08-02,124.46456909179688,0.016677715770124602,0.00027814620330906284,adanient,high_beta,Conglomerate / Infra
2018-08-02,27355.630859375,-0.008758566361341598,7.671248470602459e-05,banknifty,index,Banking
2018-08-02,174.50587463378906,-0.029390741224894303,0.0008638156697487015,dlf,high_beta,Realty
2018-08-02,1536.0745849609375,0.00815449222448978,6.649574343926429e-05,hindunilvr,defensive,FMCG
2018-08-02,484.5016784667969,-0.007163616929131244,5.131740750733576e-05,nestleind,defensive,FMCG
2018-08-02,11244.7001953125,-0.008985979419681003,8.074782613093054e-05,nifty50,index,Broad Market
2018-08-02,536.1492919921875,0.00995608319745324,9.912359263461074e-05,sunpharma,defensive,Pharma
2018-08-02,44.41199493408203,-0.002702502423028553,7.3035193464752e-06,tatasteel,high_beta,Metals
2018-08-03,125.50968933105469,0.008361871622222608,6.992089702653176e-05,adanient,high_beta,Conglomerate / Infra
2018-08-03,27695.177734375,0.012335919836211849,0.00015217491820544496,banknifty,index,Banking
2018-08-03,175.5747528076172,0.006106487543197355,3.728919011522447e-05,dlf,high_beta,Realty
2018-08-03,1548.8128662109375,0.008258553254451394,6.82037018566097e-05,hindunilvr,defensive,FMCG
2018-08-03,464.9180908203125,-0.041259654354756814,0.001702359077474003,nestleind,defensive,FMCG
2018-08-03,11360.7998046875,0.010271892255968624,0.00010551177051822819,nifty50,index,Broad Market
2018-08-03,541.183837890625,0.009346380257059929,8.735482390955961e-05,sunpharma,defensive,Pharma
2018-08-03,44.42401885986328,0.0002706993558392356,7.327814125177709e-08,tatasteel,high_beta,Metals
2018-08-06,125.5413589477539,0.0002522962328524404,6.365338911153283e-08,adanient,high_beta,Conglomerate / Infra
2018-08-06,27898.17578125,0.007302993478784221,5.333371375116486e-05,banknifty,index,Banking
2018-08-06,175.99302673339844,0.00237947927810764,5.661921634943656e-06,dlf,high_beta,Realty
2018-08-06,1520.0855712890625,-0.018722114544038264,0.0003505175730000891,hindunilvr,defensive,FMCG
2018-08-06,474.3766174316406,0.02014031645183072,0.0004056323467798832,nestleind,defensive,FMCG
2018-08-06,11387.099609375,0.0023122852731850252,5.346663184588347e-06,nifty50,index,Broad Market
2018-08-06,532.2233276367188,-0.016695842335993402,0.0002787511513083496,sunpharma,defensive,Pharma
2018-08-06,44.32786560058594,-0.0021667888514512847,4.694973926773578e-06,tatasteel,high_beta,Metals
2018-08-07,120.44245147705078,-0.04146319990039272,0.0017191969459799266,adanient,high_beta,Conglomerate / Infra
2018-08-07,27875.576171875,-0.0008104030953793014,6.56753177000353e-07,banknifty,index,Banking
2018-08-07,173.62289428710938,-0.013558700355313707,0.00018383835532518404,dlf,high_beta,Realty
2018-08-07,1519.8660888671875,-0.0001443986265525831,2.0850963350272357e-08,hindunilvr,defensive,FMCG
2018-08-07,474.5184326171875,0.00029890594664920133,8.934476494225519e-08,nestleind,defensive,FMCG
2018-08-07,11389.4501953125,0.00020640403976921495,4.2602627633051664e-08,nifty50,index,Broad Market
2018-08-07,526.26513671875,-0.011258042101826871,0.0001267435119665064,sunpharma,defensive,Pharma
2018-08-07,45.92230224609375,0.03533738714577009,0.001248730930290037,tatasteel,high_beta,Metals
2018-08-08,126.45980072021484,0.04875241904744956,0.002376798362978123,adanient,high_beta,Conglomerate / Infra
2018-08-08,28062.123046875,0.006669833374478226,4.44866772433036e-05,banknifty,index,Banking
2018-08-08,175.62123107910156,0.011443906744971092,0.00013096300158759486,dlf,high_beta,Realty
2018-08-08,1543.6734619140625,0.015542709290411254,0.00024157581208623631,hindunilvr,defensive,FMCG
2018-08-08,484.81011962890625,0.021456844662953542,0.0004603961828901179,nestleind,defensive,FMCG
2018-08-08,11450.0,0.005302224530419492,2.81135849709822e-05,nifty50,index,Broad Market
2018-08-08,530.2371826171875,0.007519272869548539,5.653946448672872e-05,sunpharma,defensive,Pharma
2018-08-08,46.27083969116211,0.007561063615453175,5.716968299692984e-05,tatasteel,high_beta,Metals
2018-08-09,126.90321350097656,0.003500220699791334,1.2251544947247734e-05,adanient,high_beta,Conglomerate / Infra
2018-08-09,28319.669921875,0.009135880672379344,8.346431565995446e-05,banknifty,index,Banking
2018-08-09,186.4494171142578,0.05983040057917227,0.0035796768334642177,dlf,high_beta,Realty
2018-08-09,1541.081787109375,-0.001680311859617508,2.8234479455712476e-06,hindunilvr,defensive,FMCG
2018-08-09,490.0382080078125,0.010726055231636075,0.00011504826083210761,nestleind,defensive,FMCG
2018-08-09,11470.7001953125,0.0018062450766348273,3.2625212768675534e-06,nifty50,index,Broad Market
2018-08-09,527.8817138671875,-0.00445218897170061,1.9821986639732536e-05,sunpharma,defensive,Pharma
2018-08-09,46.947879791259766,0.014526095377771659,0.00021100744692411914,tatasteel,high_beta,Metals
2018-08-10,126.14309692382812,-0.006007745081220137,3.609300096092475e-05,adanient,high_beta,Conglomerate / Infra
2018-08-10,28123.923828125,-0.006936017552957415,4.810833949493337e-05,banknifty,index,Banking
2018-08-10,182.6851043701172,-0.020396050870156755,0.0004159988910980221,dlf,high_beta,Realty
2018-08-10,1539.76416015625,-0.0008553670362074353,7.316527666302919e-07,hindunilvr,defensive,FMCG
2018-08-10,482.0802307128906,-0.016372809630992958,0.00026806889521273575,nestleind,defensive,FMCG
2018-08-10,11429.5,-0.003598242758917501,1.294735095210223e-05,nifty50,index,Broad Market
2018-08-10,511.7620849609375,-0.031012392609178555,0.0009617684953458326,sunpharma,defensive,Pharma
2018-08-10,46.20674514770508,-0.015912259470001983,0.0002532000014406678,tatasteel,high_beta,Metals
2018-08-13,123.1344223022461,-0.024140329538317035,0.000582755510218542,adanient,high_beta,Conglomerate / Infra
2018-08-13,27794.078125,-0.011797614984715652,0.0001391837193275873,banknifty,index,Banking
2018-08-13,180.45440673828125,-0.012285777901049198,0.00015094033863390885,dlf,high_beta,Realty
2018-08-13,1518.811767578125,-0.013700964652299679,0.00018771643240356525,hindunilvr,defensive,FMCG
2018-08-13,489.5329284667969,0.015341175343263992,0.00023535166091277106,nestleind,defensive,FMCG
2018-08-13,11355.75,-0.006473508743511776,4.190631545232341e-05,nifty50,index,Broad Market
2018-08-13,520.9074096679688,0.017712470159060207,0.0003137315991355983,sunpharma,defensive,Pharma
2018-08-13,45.57377624511719,-0.013793317545827459,0.00019025560892003163,tatasteel,high_beta,Metals
2018-08-14,128.13833618164062,0.03983380887038718,0.001586732329122536,adanient,high_beta,Conglomerate / Infra
2018-08-14,28021.373046875,0.00814456117607284,6.633387675079301e-05,banknifty,index,Banking
2018-08-14,188.49423217773438,0.043589256275426674,0.0019000232626448237,dlf,high_beta,Realty
2018-08-14,1532.3404541015625,0.008867977865115215,7.86410314161734e-05,hindunilvr,defensive,FMCG
2018-08-14,489.7900085449219,0.0005250159560535051,2.7564175411077604e-07,nestleind,defensive,FMCG
2018-08-14,11435.099609375,0.00696331478277028,4.848775276394711e-05,nifty50,index,Broad Market
2018-08-14,555.9177856445312,0.0650481063795837,0.004231256143569638,sunpharma,defensive,Pharma
2018-08-14,46.38702392578125,0.017687294595863094,0.00031284039012084784,tatasteel,high_beta,Metals
2018-08-16,128.5183868408203,0.0029615506072275897,8.770781999170106e-06,adanient,high_beta,Conglomerate / Infra
2018-08-16,27826.2265625,-0.006988564593145199,4.884003507256272e-05,banknifty,index,Banking
2018-08-16,192.11911010742188,0.019048136930381723,0.0003628315205185721,dlf,high_beta,Realty
2018-08-16,1526.3226318359375,-0.00393494141814365,1.548376396422236e-05,hindunilvr,defensive,FMCG
2018-08-16,489.8035583496094,2.76641357114899e-05,7.653044046637307e-10,nestleind,defensive,FMCG
